Congress,Committee Code,ID #,Name,Maj/Min,Rank Within Party,Party Code,Date of Appointment,Date of Termination,Senior Party Member,Committee Seniority,Committee Period of Service,Committee status at end of this Congress,Committee continuity of assignment in next Congress,Appointment Citation,Committee Name,State Code,District,State Name,Notes,,,,,
114,380,49300,"Feinstein, Dianne",2,2,100,1/7/15,1/3/17,0,23,2,1,1,SRES22,Rules and Administration,71,81,CA,,,,,,
114,380,15021,"Durbin, Richard J.",2,3,100,1/7/15,1/3/17,0,15,2,1,1,SRES22,Rules and Administration,21,82,IL,,,,,,
114,380,29924,"Udall, Tom",2,4,100,1/7/15,1/3/17,0,7,2,1,1,SRES22,Rules and Administration,66,82,NM,,,,,,
114,380,40909,"Warner, Mark",2,5,100,1/7/15,1/3/17,0,7,2,1,1,SRES22,Rules and Administration,40,82,VA,,,,,,
114,380,14307,"Leahy, Patrick J.",2,6,100,1/7/15,1/3/17,0,5,2,1,1,SRES22,Rules and Administration,6,83,VT,,,,,,
114,380,40700,"Klobuchar, Amy",2,7,100,1/7/15,1/3/17,0,3,2,1,1,SRES22,Rules and Administration,33,81,MN,,,,,,
114,380,41300,"King, Angus S.",2,8,328,1/7/15,1/3/17,0,3,2,1,1,SRES22,Rules and Administration,2,81,ME,,,,,,
114,380,29735,"Blunt, Roy",1,1,200,1/8/15,1/3/17,11,5,2,1,1,SRES23,Rules and Administration,34,83,MO,,,,,,
114,380,40304,"Alexander, Lamar",1,2,200,1/8/15,1/3/17,0,9,2,1,1,SRES23,Rules and Administration,54,82,TN,,,,,,
114,380,14921,"McConnell, Mitch",1,3,200,1/8/15,1/3/17,0,27,2,1,1,SRES23,Rules and Administration,51,82,KY,,,,,,
114,380,14009,"Cochran, Thad",1,4,200,1/8/15,1/3/17,0,23,2,1,1,SRES23,Rules and Administration,46,82,MS,,,,,,
114,380,14852,"Roberts, Pat",1,5,200,1/8/15,1/3/17,0,7,2,1,1,SRES23,Rules and Administration,32,82,KS,,,,,,
114,380,94659,"Shelby, Richard C.",1,6,200,1/8/15,1/3/17,0,5,2,1,1,SRES23,Rules and Administration,41,83,AL,,,,,,
114,380,41304,"Cruz, Ted",1,7,200,1/8/15,1/3/17,0,3,2,1,1,SRES23,Rules and Administration,49,81,TX,,,,,,
114,380,20146,"Capito, Shelley M.",1,8,200,1/8/15,1/3/17,0,1,2,1,1,SRES23,Rules and Administration,56,82,WV,,,,,,
114,380,20101,"Boozman, John",1,9,200,1/8/15,1/3/17,0,1,2,1,2,SRES23,Rules and Administration,42,83,AR,,,,,,
114,380,29534,"Wicker, Roger F.",1,10,200,1/8/15,1/3/17,0,1,2,1,1,SRES23,Rules and Administration,46,81,MS,,,,,,
114,384,15408,"Cardin, Benjamin L.",2,1,100,1/7/15,1/3/17,22,9,2,1,1,SRES22,Small Business and Entrepreneurship,52,81,MD,,,,,,
114,384,39310,"Cantwell, Maria",2,2,100,1/7/15,1/3/17,0,15,2,1,1,SRES22,Small Business and Entrepreneurship,73,81,WA,,,,,,
114,384,40906,"Shaheen, Jeanne",2,3,100,1/7/15,1/3/17,23,7,2,1,1,SRES22,Small Business and Entrepreneurship,4,82,NH,"Made ranking member by SRES135 on 4/14/2015; New order is Shaheen, Cantwell, Cardin, Heitkamp, Markey, Booker, Coons, Hirono, Peters",,,,,
114,384,41303,"Heitkamp, Heidi",2,4,100,1/7/15,1/3/17,0,3,2,1,1,SRES22,Small Business and Entrepreneurship,36,81,ND,,,,,,
114,384,14435,"Markey, Edward J. (Ed)",2,5,100,1/7/15,1/3/17,0,3,2,1,1,SRES22,Small Business and Entrepreneurship,3,82,MA,,,,,,
114,384,41308,"Booker, Cory",2,6,100,1/7/15,1/3/17,0,3,2,1,1,SRES22,Small Business and Entrepreneurship,12,82,NJ,,,,,,
114,384,40916,"Coons, Christopher",2,7,100,1/7/15,1/3/17,0,1,2,1,1,SRES22,Small Business and Entrepreneurship,11,82,DE,,,,,,
114,384,20713,"Hirono, Mazie",2,8,100,1/7/15,1/3/17,0,1,2,1,1,SRES22,Small Business and Entrepreneurship,82,81,HI,,,,,,
114,384,20923,"Peters, Gary",2,9,100,1/7/15,1/3/17,0,1,2,1,2,SRES22,Small Business and Entrepreneurship,23,82,MI,,,,,,
114,384,29918,"Vitter, David",1,1,200,1/8/15,1/3/17,11,11,2,1,0,SRES23,Small Business and Entrepreneurship,45,83,LA,,,,,,
114,384,40902,"Risch, James",1,2,200,1/8/15,1/3/17,0,7,2,1,1,SRES23,Small Business and Entrepreneurship,63,82,ID,,,,,,
114,384,41102,"Rubio, Marco",1,3,200,1/8/15,1/3/17,0,5,2,1,1,SRES23,Small Business and Entrepreneurship,43,83,FL,,,,,,
114,384,41104,"Paul, Rand",1,4,200,1/8/15,1/3/17,0,5,2,1,1,SRES23,Small Business and Entrepreneurship,51,83,KY,,,,,,
114,384,21173,"Scott, Tim",1,5,200,1/8/15,1/3/17,0,3,2,1,1,SRES23,Small Business and Entrepreneurship,48,83,SC,,,,,,
114,384,41302,"Fischer, Deb",1,6,200,1/8/15,1/3/17,0,3,2,1,2,SRES23,Small Business and Entrepreneurship,35,81,NE,,,,,,
114,384,21112,"Gardner, Cory",1,7,200,1/8/15,1/3/17,0,1,2,1,2,SRES23,Small Business and Entrepreneurship,62,82,CO,,,,,,
114,384,41502,"Ernst, Joni",1,8,200,1/8/15,1/3/17,0,1,2,1,1,SRES23,Small Business and Entrepreneurship,31,82,IA,,,,,,
114,384,41106,"Ayotte, Kelly",1,9,200,1/8/15,1/3/17,0,1,2,1,0,SRES23,Small Business and Entrepreneurship,4,83,NH,,,,,,
114,384,49706,"Enzi, Michael B.",1,10,200,1/8/15,1/3/17,0,19,2,1,1,SRES23,Small Business and Entrepreneurship,68,82,WY,,,,,,
114,388,41101,"Blumenthal, Richard",2,1,100,1/7/15,1/3/17,21,3,2,1,1,SRES22,Veterans' Affairs,1,83,CT,,,,,,
114,388,49308,"Murray, Patty",2,2,100,1/7/15,1/3/17,0,21,2,1,1,SRES22,Veterans' Affairs,73,83,WA,,,,,,
114,388,29147,"Sanders, Bernard",2,3,328,1/7/15,1/3/17,0,9,2,1,1,SRES22,Veterans' Affairs,6,81,VT,,,,,,
114,388,29389,"Brown, Sherrod",2,4,100,1/7/15,1/3/17,0,9,2,1,1,SRES22,Veterans' Affairs,24,81,OH,,,,,,
114,388,40702,"Tester, Jon",2,5,100,1/7/15,1/3/17,0,9,2,1,1,SRES22,Veterans' Affairs,64,81,MT,,,,,,
114,388,20713,"Hirono, Mazie",2,6,100,1/7/15,1/3/17,0,3,2,1,1,SRES22,Veterans' Affairs,82,81,HI,,,,,,
114,388,40915,"Manchin, Joe",2,7,100,1/7/15,1/3/17,0,1,2,1,1,SRES22,Veterans' Affairs,56,81,WV,,,,,,
114,388,29909,"Isakson, Johnny",1,1,200,1/8/15,1/3/17,11,11,2,1,1,SRES23,Veterans' Affairs,44,83,GA,,,,,,
114,388,29722,"Moran, Jerry",1,2,200,1/8/15,1/3/17,0,5,2,1,1,SRES23,Veterans' Affairs,32,83,KS,,,,,,
114,388,20101,"Boozman, John",1,3,200,1/8/15,1/3/17,0,5,2,1,1,SRES23,Veterans' Affairs,42,83,AR,,,,,,
114,388,20730,"Heller, Dean",1,4,200,1/8/15,1/3/17,0,3,2,1,1,SRES23,Veterans' Affairs,65,81,NV,,,,,,
114,388,20919,"Cassidy, Bill",1,5,200,1/8/15,1/3/17,0,1,2,1,1,SRES23,Veterans' Affairs,45,82,LA,,,,,,
114,388,41505,"Rounds, Mike",1,6,200,1/8/15,1/3/17,0,1,2,1,1,SRES23,Veterans' Affairs,37,82,SD,,,,,,
114,388,41504,"Tillis, Thom",1,7,200,1/8/15,1/3/17,0,1,2,1,1,SRES23,Veterans' Affairs,47,82,NC,,,,,,
114,388,41500,"Sullivan, Daniel",1,8,200,1/8/15,1/3/17,0,1,2,1,1,SRES23,Veterans' Affairs,81,82,AK,,,,,,
114,419,40701,"McCaskill, Claire",2,1,100,1/7/15,1/3/17,21,9,2,1,2,SRES22,Aging (Special Committee),34,81,MO,,,,,,
114,419,14651,"Nelson, Clarence William (Bill)",2,2,100,1/7/15,1/3/17,0,11,2,1,1,SRES22,Aging (Special Committee),43,81,FL,,,,,,
114,419,40703,"Casey, Robert P., Jr.",2,3,100,1/7/15,1/3/17,0,9,2,1,1,SRES22,Aging (Special Committee),14,81,PA,,,,,,
114,419,40704,"Whitehouse, Sheldon",2,4,100,1/7/15,1/3/17,0,9,2,1,1,SRES22,Aging (Special Committee),5,83,RI,,,,,,
114,419,20735,"Gillibrand, Kirsten E.",2,5,100,1/7/15,1/3/17,0,7,2,1,1,SRES22,Aging (Special Committee),13,81,NY,,,,,,
114,419,41101,"Blumenthal, Richard",2,6,100,1/7/15,1/3/17,0,5,2,1,1,SRES22,Aging (Special Committee),1,83,CT,,,,,,
114,419,20717,"Donnelly, Joe",2,7,100,1/7/15,1/3/17,0,3,2,1,1,SRES22,Aging (Special Committee),22,81,IN,,,,,,
114,419,41301,"Warren, Elizabeth",2,8,100,1/7/15,1/3/17,0,3,2,1,1,SRES22,Aging (Special Committee),3,81,MA,,,,,,
114,419,41305,"Kaine, Timothy",2,9,100,1/7/15,1/3/17,0,1,2,1,2,SRES22,Aging (Special Committee),40,81,VA,,,,,,
114,419,49703,"Collins, Susan",1,1,200,1/8/15,1/3/17,11,19,2,1,1,SRES23,Aging (Special Committee),2,82,ME,,,,,,
114,419,14503,"Hatch, Orrin G.",1,2,200,1/8/15,1/3/17,0,7,5,1,1,SRES23,Aging (Special Committee),67,81,UT,,,,,,
114,419,20115,"Kirk, Mark",1,3,200,1/8/15,1/3/17,0,5,5,1,0,SRES23,Aging (Special Committee),21,83,IL,,,,,,
114,419,20100,"Flake, Jeff",1,4,200,1/8/15,1/3/17,0,3,2,1,1,SRES23,Aging (Special Committee),61,81,AZ,,,,,,
114,419,21173,"Scott, Tim",1,5,200,1/8/15,1/3/17,0,3,2,1,1,SRES23,Aging (Special Committee),48,83,SC,,,,,,
114,419,40705,"Corker, Bob",1,6,200,1/8/15,1/3/17,0,9,2,1,1,SRES23,Aging (Special Committee),54,81,TN,,,,,,
114,419,20730,"Heller, Dean",1,7,200,1/8/15,1/3/17,0,5,2,1,2,SRES23,Aging (Special Committee),65,81,NV,,,,,,
114,419,21301,"Cotton, Tom",1,8,200,1/8/15,1/3/17,0,1,2,1,2,SRES23,Aging (Special Committee),42,82,AR,,,,,,
114,419,41501,"Perdue, David",1,9,200,1/8/15,1/3/17,0,1,2,1,2,SRES23,Aging (Special Committee),44,82,GA,,,,,,
114,419,41504,"Tillis, Thom",1,10,200,1/8/15,1/3/17,0,1,2,1,1,SRES23,Aging (Special Committee),47,82,NC,,,,,,
114,419,41503,"Sasse, Ben",1,11,200,1/8/15,1/3/17,0,1,2,1,2,SRES23,Aging (Special Committee),35,82,NE,,,,,,
114,432,49300,"Feinstein, Dianne",2,1,100,1/7/15,1/3/17,81,15,2,1,1,SRES22,Intelligence (Select Committee),71,81,CA,,,,,,
114,432,14871,"Wyden, Ron",2,2,100,1/7/15,1/3/17,0,15,2,1,1,SRES22,Intelligence (Select Committee),72,83,OR,,,,,,
114,432,14440,"Mikulski, Barbara A.",2,3,100,1/7/15,1/3/17,0,15,2,1,0,SRES22,Intelligence (Select Committee),52,83,MD,,,,,,
114,432,40909,"Warner, Mark",2,4,100,1/7/15,1/3/17,0,5,2,1,2,SRES22,Intelligence (Select Committee),40,82,VA,,,,,,
114,432,20930,"Heinrich, Martin",2,5,100,1/7/15,1/3/17,0,3,2,1,1,SRES22,Intelligence (Select Committee),66,81,NM,,,,,,
114,432,41300,"King, Angus S.",2,6,328,1/7/15,1/3/17,0,3,2,1,1,SRES22,Intelligence (Select Committee),2,81,ME,,,,,,
114,432,20713,"Hirono, Mazie",2,7,100,1/7/15,1/3/17,0,1,2,1,2,SRES22,Intelligence (Select Committee),82,81,HI,,,,,,
114,432,29548,"Burr, Richard",1,1,200,1/8/15,1/3/17,11,9,2,1,1,SRES23,Intelligence (Select Committee),47,83,NC,,,,,,
114,432,40902,"Risch, James",1,2,200,1/8/15,1/3/17,0,7,2,1,1,SRES23,Intelligence (Select Committee),63,82,ID,,,,,,
114,432,14806,"Coats, Dan",1,3,200,1/8/15,1/3/17,0,7,2,1,0,SRES23,Intelligence (Select Committee),22,83,IN,,,,,,
114,432,41102,"Rubio, Marco",1,4,200,1/8/15,1/3/17,0,7,2,1,1,SRES23,Intelligence (Select Committee),43,83,FL,,,,,,
114,432,49703,"Collins, Susan",1,5,200,1/8/15,1/3/17,0,3,2,1,1,SRES23,Intelligence (Select Committee),2,82,ME,,,,,,
114,432,29735,"Blunt, Roy",1,6,200,1/8/15,1/3/17,0,1,2,1,1,SRES23,Intelligence (Select Committee),34,83,MO,,,,,,
114,432,21166,"Lankford, James",1,7,200,1/8/15,1/3/17,0,1,2,1,1,SRES23,Intelligence (Select Committee),53,83,OK,,,,,,
114,432,21301,"Cotton, Tom",1,8,200,1/8/15,1/3/17,0,1,2,1,1,SRES23,Intelligence (Select Committee),42,82,AR,,,,,,
114,434,15011,"Boxer, Barbara",2,1,100,1/7/15,1/3/17,81,9,2,1,0,SRES22,Ethics (Select Committee),71,83,CA,,,,,,
114,434,40916,"Coons, Christopher",2,2,100,1/7/15,1/3/17,0,1,2,1,1,SRES22,Ethics (Select Committee),2,82,DE,,,,,,
114,434,41112,"Schatz, Brian E.",2,3,100,1/7/15,1/3/17,0,1,2,1,1,SRES22,Ethics (Select Committee),82,83,HI,,,,,,
114,434,29909,"Isakson, Johnny",1,1,200,1/8/15,1/3/17,11,9,2,1,1,SRES23,Ethics (Select Committee),44,83,GA,,,,,,
114,434,14852,"Roberts, Pat",1,2,200,1/8/15,1/3/17,0,19,2,1,1,SRES23,Ethics (Select Committee),32,82,KS,,,,,,
114,434,40902,"Risch, James",1,3,200,1/8/15,1/3/17,0,7,2,1,1,SRES23,Ethics (Select Committee),63,82,ID,,,,,,
114,435,40702,"Tester, Jon",2,1,100,1/7/15,1/3/17,81,7,2,1,1,SRES22,Indian Affairs (Select Committee),64,81,MT,,,,,,
114,435,39310,"Cantwell, Maria",2,2,100,1/7/15,1/3/17,0,15,2,1,1,SRES22,Indian Affairs (Select Committee),73,81,WA,,,,,,
114,435,29924,"Udall, Tom",2,3,100,1/7/15,1/3/17,0,7,2,1,1,SRES22,Indian Affairs (Select Committee),66,82,NM,,,,,,
114,435,40904,"Franken, Al",2,4,100,1/7/15,1/3/17,0,5,2,1,1,SRES22,Indian Affairs (Select Committee),33,82,MN,,,,,,
114,435,41112,"Schatz, Brian E.",2,5,100,1/7/15,1/3/17,0,3,2,1,1,SRES22,Indian Affairs (Select Committee),82,83,HI,,,,,,
114,435,41303,"Heitkamp, Heidi",2,6,100,1/7/15,1/3/17,0,3,2,1,1,SRES22,Indian Affairs (Select Committee),36,81,ND,,,,,,
114,435,40707,"Barrasso, John A.",1,1,200,1/8/15,1/3/17,11,9,2,1,1,SRES23,Indian Affairs (Select Committee),68,81,WY,,,,,,
114,435,15039,"McCain, John",1,2,200,1/8/15,1/3/17,0,29,2,1,1,SRES23,Indian Affairs (Select Committee),61,83,AZ,,,,,,
114,435,40300,"Murkowski, Lisa",1,3,200,1/8/15,1/3/17,0,13,2,1,1,SRES23,Indian Affairs (Select Committee),81,83,AK,,,,,,
114,435,41107,"Hoeven, John",1,4,200,1/8/15,1/3/17,0,5,2,1,1,SRES23,Indian Affairs (Select Committee),36,83,ND,,,,,,
114,435,21166,"Lankford, James",1,5,200,1/8/15,1/3/17,0,1,2,1,1,SRES23,Indian Affairs (Select Committee),53,83,OK,,,,,,
114,435,29345,"Crapo, Michael Dean",1,6,200,1/8/15,1/3/17,0,7,5,1,1,SRES23,Indian Affairs (Select Committee),63,83,ID,,,,,,
114,435,29722,"Moran, Jerry",1,7,200,1/8/15,1/3/17,0,1,2,1,1,SRES23,Indian Affairs (Select Committee),32,83,KS,,,,,,
114,500,14858,"Schumer, Charles Ellis (Chuck)",2,1,100,3/27/15,1/3/17,21,15,2,1,2,SRES126,Library (Joint),13,83,NY,,,,,,
114,500,14307,"Leahy, Patrick J.",2,2,100,3/27/15,1/3/17,0,5,2,1,1,SRES126,Library (Joint),6,83,VT,,,,,,
114,500,29735,"Blunt, Roy",1,1,200,3/27/15,1/3/17,81,3,2,1,1,SRES126,Library (Joint),34,83,MO,,,,,,
114,500,14852,"Roberts, Pat",1,2,200,3/27/15,1/3/17,0,3,2,1,1,SRES126,Library (Joint),32,82,KS,,,,,,
114,500,20146,"Capito, Shelley M.",1,3,200,3/27/15,1/3/17,0,1,2,1,2,SRES126,Library (Joint),56,82,WV,,,,,,
114,501,14858,"Schumer, Charles Ellis (Chuck)",2,1,100,3/27/15,1/3/17,21,7,2,1,2,SRES126,Printing (Joint),13,83,NY,,,,,,
114,501,29924,"Udall, Tom",2,2,100,3/27/15,1/3/17,0,7,2,1,1,SRES126,Printing (Joint),66,82,NM,,,,,,
114,501,29735,"Blunt, Roy",1,1,200,3/27/15,1/3/17,81,1,2,1,2,SRES126,Printing (Joint),34,83,MO,,,,,,
114,501,14852,"Roberts, Pat",1,2,200,3/27/15,1/3/17,0,3,2,1,1,SRES126,Printing (Joint),32,82,KS,,,,,,
114,501,20146,"Capito, Shelley M.",1,3,200,3/27/15,1/3/17,0,1,2,1,2,SRES126,Printing (Joint),56,82,WV,,,,,,
114,503,14871,"Wyden, Ron",2,1,100,1/26/15,1/3/17,21,3,2,1,1,S488,Taxation (Joint),72,83,OR,,,,,,
114,503,29732,"Stabenow, Deborah Ann",2,2,100,1/26/15,1/3/17,0,3,2,1,1,S488,Taxation (Joint),23,81,MI,,,,,,
114,503,14503,"Hatch, Orrin G.",1,1,200,1/26/15,1/3/17,81,7,2,1,1,S488,Taxation (Joint),67,81,UT,,,,,,
114,503,14226,"Grassley, Charles E.",1,2,200,1/26/15,1/3/17,0,7,2,1,1,S488,Taxation (Joint),31,83,IA,,,,,,
114,503,29345,"Crapo, Michael Dean",1,3,200,1/26/15,1/3/17,0,1,2,1,1,S488,Taxation (Joint),63,83,ID,,,,,,
114,507,40700,"Klobuchar, Amy",2,1,100,1/7/15,1/3/17,21,9,2,1,1,SRES22,Economic (Joint Committee),33,81,MN,,,,,,
114,507,40703,"Casey, Robert P., Jr.",2,2,100,1/7/15,1/3/17,0,9,2,1,2,SRES22,Economic (Joint Committee),14,81,PA,,,,,,
114,507,20930,"Heinrich, Martin",2,3,100,1/7/15,1/3/17,0,3,2,1,1,SRES22,Economic (Joint Committee),66,81,NM,,,,,,
114,507,20923,"Peters, Gary",2,4,100,1/7/15,1/3/17,0,1,2,1,1,SRES22,Economic (Joint Committee),23,82,MI,,,,,,
114,507,14806,"Coats, Dan",2,1,200,1/7/15,1/3/17,81,5,2,1,0,SRES18,Economic (Joint Committee),22,83,IN,,,,,,
114,507,41110,"Lee, Mike",1,2,200,1/7/15,1/3/17,0,5,2,1,1,SRES21,Economic (Joint Committee),67,83,UT,,,,,,
114,507,21301,"Cotton, Tom",1,3,200,1/7/15,1/3/17,0,1,2,1,1,SRES21,Economic (Joint Committee),42,82,AR,,,,,,
114,507,41503,"Sasse, Ben",1,4,200,1/7/15,1/3/17,0,1,2,1,1,SRES21,Economic (Joint Committee),35,82,NE,,,,,,
114,507,41304,"Cruz, Ted",1,5,200,1/7/15,1/3/17,0,1,2,1,1,SRES21,Economic (Joint Committee),49,81,TX,,,,,,
114,507,20919,"Cassidy, Bill",1,6,200,1/7/15,1/3/17,0,1,2,1,1,SRES21,Economic (Joint Committee),45,82,LA,,,,,,
114,662,15021,"Durbin, Richard J.",2,1,100,1/3/15,1/3/17,64,8,2,1,1,,Minority whip,21,82,IL,,,,,,
114,662,15054,"Reid, Harry",2,1,100,1/3/15,1/3/17,61,8,2,1,0,,Minority leader,65,83,NV,,,,,,
114,662,40305,"Cornyn, John",1,1,200,1/3/15,1/3/17,51,5,2,1,1,,Majority whip,49,81,TX,,,,,,
114,662,14921,"McConnell, Mitch",1,1,200,1/3/15,1/3/17,41,8,2,1,1,,Majority leader,51,82,KY,,,,,,
115,305,29732,"Stabenow, Deborah Ann",2,1,100,1/5/17,1/3/19,21,17,2,1,1,SRES8,"Agriculture, Nutrition, and Forestry",23,81,MI,,,,,,
115,305,14307,"Leahy, Patrick J.",2,2,100,1/5/17,1/3/19,0,43,2,1,1,SRES8,"Agriculture, Nutrition, and Forestry",6,83,VT,,,,,,
115,305,29389,"Brown, Sherrod",2,3,100,1/5/17,1/3/19,0,11,2,1,1,SRES8,"Agriculture, Nutrition, and Forestry",24,81,OH,,,,,,
115,305,40700,"Klobuchar, Amy",2,4,100,1/5/17,1/3/19,0,11,2,1,1,SRES8,"Agriculture, Nutrition, and Forestry",33,81,MN,,,,,,
115,305,40910,"Bennet, Michael",2,5,100,1/5/17,1/3/19,0,9,2,1,1,SRES8,"Agriculture, Nutrition, and Forestry",62,83,CO,,,,,,
115,305,20735,"Gillibrand, Kirsten E.",2,6,100,1/5/17,1/3/19,0,9,2,1,1,SRES8,"Agriculture, Nutrition, and Forestry",13,81,NY,,,,,,
115,305,20717,"Donnelly, Joe",2,7,100,1/5/17,1/3/19,0,5,2,1,0,SRES8,"Agriculture, Nutrition, and Forestry",22,81,IN,Defeated in re-election,,,,,
115,305,41303,"Heitkamp, Heidi",2,8,100,1/5/17,1/3/19,0,5,2,1,0,SRES8,"Agriculture, Nutrition, and Forestry",36,81,ND,Defeated in re-election,,,,,
115,305,40703,"Casey, Robert P., Jr.",2,9,100,1/5/17,1/3/19,0,5,4,1,1,SRES8,"Agriculture, Nutrition, and Forestry",14,81,PA,,,,,,
115,305,20330,"Van Hollen, Chris",2,10,100,1/5/17,1/3/19,0,1,2,2,0,SRES8,"Agriculture, Nutrition, and Forestry",52,83,MD,,,,,,
115,305,41706,"Smith, Tina",2,11,100,1/9/18,1/3/19,0,1,2,1,1,SRES370,"Agriculture, Nutrition, and Forestry",33,82,MN,,,,,,
115,305,14852,"Roberts, Pat",1,1,200,1/5/17,1/3/19,11,21,2,1,1,SRES7,"Agriculture, Nutrition, and Forestry",32,82,KS,,,,,,
115,305,14009,"Cochran, Thad",1,2,200,1/5/17,4/1/18,0,39,2,8,0,SRES7,"Agriculture, Nutrition, and Forestry",46,82,MS,Resigned because of health issues,,,,,
115,305,14921,"McConnell, Mitch",1,3,200,1/5/17,1/3/19,0,32,2,1,1,SRES7,"Agriculture, Nutrition, and Forestry",51,82,KY,,,,,,
115,305,20101,"Boozman, John",1,4,200,1/5/17,1/3/19,0,7,2,1,1,SRES7,"Agriculture, Nutrition, and Forestry",42,83,AR,,,,,,
115,305,41107,"Hoeven, John",1,5,200,1/5/17,1/3/19,0,7,2,1,1,SRES7,"Agriculture, Nutrition, and Forestry",36,83,ND,,,,,,
115,305,41502,"Ernst, Joni",1,6,200,1/5/17,1/3/19,0,3,2,1,1,SRES7,"Agriculture, Nutrition, and Forestry",31,82,IA,,,,,,
115,305,14226,"Grassley, Charles E.",1,7,200,1/5/17,1/3/19,0,15,5,1,1,SRES7,"Agriculture, Nutrition, and Forestry",31,83,IA,,,,,,
115,305,49700,"Sessions, Jeff",1,8,200,1/5/17,2/8/17,0,1,2,6,0,SRES7,"Agriculture, Nutrition, and Forestry",41,82,AL,Appointed Attorney General,,,,,
115,305,29754,"Thune, John",1,9,200,1/5/17,1/3/19,0,11,2,1,1,SRES7,"Agriculture, Nutrition, and Forestry",37,83,SD,,,,,,
115,305,21338,"Daines, Steve",1,10,200,1/5/17,1/3/19,0,1,2,1,2,SRES7,"Agriculture, Nutrition, and Forestry",64,82,MT,,,,,,
115,305,41501,"Perdue, David",1,11,200,1/5/17,1/3/19,0,1,2,1,1,SRES7,"Agriculture, Nutrition, and Forestry",44,82,GA,,,,,,
115,305,41704,"Strange, Luther",6,12,200,2/9/17,1/3/19,0,1,2,1,0,SRES57,"Agriculture, Nutrition, and Forestry",41,82,AL,Replaced Sessions,,,,,
115,306,14307,"Leahy, Patrick J.",2,1,100,1/5/17,1/3/19,0,40,2,1,1,SRES8,Appropriations,6,83,VT,,,,,,
115,306,49308,"Murray, Patty",2,2,100,1/5/17,1/3/19,0,25,2,1,1,SRES8,Appropriations,73,83,WA,,,,,,
115,306,49300,"Feinstein, Dianne",2,3,100,1/5/17,1/3/19,0,19,4,1,1,SRES8,Appropriations,71,81,CA,,,,,,
115,306,15021,"Durbin, Richard J.",2,4,100,1/5/17,1/3/19,0,19,2,1,1,SRES8,Appropriations,21,82,IL,,,,,,
115,306,29142,"Reed, Jack",2,5,100,1/5/17,1/3/19,0,11,5,1,1,SRES8,Appropriations,5,82,RI,,,,,,
115,306,40702,"Tester, Jon",2,6,100,1/5/17,1/3/19,0,3,2,1,1,SRES8,Appropriations,64,81,MT,,,,,,
115,306,29924,"Udall, Tom",2,7,100,1/5/17,1/3/19,0,3,2,1,1,SRES8,Appropriations,66,82,NM,,,,,,
115,306,40906,"Shaheen, Jeanne",2,8,100,1/5/17,1/3/19,0,5,2,1,1,SRES8,Appropriations,4,82,NH,,,,,,
115,306,40908,"Merkley, Jeff",2,9,100,1/5/17,1/3/19,0,5,2,1,1,SRES8,Appropriations,72,82,OR,,,,,,
115,306,40916,"Coons, Christopher",2,10,100,1/5/17,1/3/19,0,5,2,1,1,SRES8,Appropriations,11,82,DE,,,,,,
115,306,41112,"Schatz, Brian E.",2,11,100,1/5/17,1/3/19,0,3,2,1,1,SRES8,Appropriations,82,83,HI,,,,,,
115,306,29940,"Baldwin, Tammy",2,12,100,1/5/17,1/3/19,0,3,2,1,1,SRES8,Appropriations,25,81,WI,,,,,,
115,306,20707,"Murphy, Christopher",2,13,100,1/5/17,1/3/19,0,3,2,1,1,SRES8,Appropriations,1,81,CT,,,,,,
115,306,40915,"Manchin, Joe",2,14,100,1/5/17,1/3/19,0,1,2,1,1,SRES8,Appropriations,56,81,WV,,,,,,
115,306,20330,"Van Hollen, Chris",2,15,100,1/5/17,1/3/19,0,1,2,1,1,SRES8,Appropriations,52,83,MD,,,,,,
115,306,14009,"Cochran, Thad",1,1,200,1/5/17,4/1/18,11,37,2,8,0,SRES7,Appropriations,46,82,MS,,,,,,
115,306,94659,"Shelby, Richard C.",1,1,200,1/5/17,1/3/19,11,23,2,1,1,SRES7,Appropriations,41,82,AL,,,,,,
115,306,14921,"McConnell, Mitch",1,2,200,1/5/17,1/3/19,0,25,2,1,1,SRES7,Appropriations,51,83,KY,,,,,,
115,306,40304,"Alexander, Lamar",1,3,200,1/5/17,1/3/19,0,11,2,1,1,SRES7,Appropriations,54,82,TN,,,,,,
115,306,49703,"Collins, Susan",1,4,200,1/5/17,1/3/19,0,9,2,1,1,SRES7,Appropriations,2,82,ME,,,,,,
115,306,40300,"Murkowski, Lisa",1,5,200,1/5/17,1/3/19,0,9,2,1,1,SRES7,Appropriations,81,83,AK,,,,,,
115,306,29566,"Graham, Lindsey O.",1,6,200,1/5/17,1/3/19,0,7,2,1,1,SRES7,Appropriations,48,82,SC,,,,,,
115,306,29735,"Blunt, Roy",1,7,200,1/5/17,1/3/19,0,7,2,1,1,SRES7,Appropriations,34,83,MO,,,,,,
115,306,29722,"Moran, Jerry",1,8,200,1/5/17,1/3/19,0,7,2,1,1,SRES7,Appropriations,32,83,KS,,,,,,
115,306,41107,"Hoeven, John",1,9,200,1/5/17,1/3/19,0,7,2,1,1,SRES7,Appropriations,36,83,ND,,,,,,
115,306,20101,"Boozman, John",1,10,200,1/5/17,1/3/19,0,5,2,1,1,SRES7,Appropriations,42,83,AR,,,,,,
115,306,20146,"Capito, Shelley M.",1,11,200,1/5/17,1/3/19,0,3,2,1,1,SRES7,Appropriations,56,82,WV,,,,,,
