congress,chamber,bioguide_id,committee_code,rank,role
118,H,F000466,IG04,4,
118,H,F000466,IG06,1,Chairman
118,H,F000466,WM02,8,
118,H,F000466,WM06,2,
118,H,B001296,BU,1,
118,H,E000296,WM,14,
118,H,E000296,WM02,6,
118,H,E000296,WM03,4,
118,H,E000296,WM06,5,
118,H,D000631,FA,16,
118,H,D000631,JU,12,
118,H,D000631,ZT,3,
118,H,D000631,FA14,3,
118,H,D000631,FA17,5,
118,H,D000631,JU03,6,
118,H,D000631,JU08,2,
118,H,S001205,JU,9,
118,H,S001205,RU,2,
118,H,S001205,JU05,6,
118,H,S001205,JU10,1,
118,H,S001205,RU04,1,
118,H,H001085,AS,10,
118,H,H001085,IG,10,
118,H,H001085,ZT,4,
118,H,H001085,AS02,2,
118,H,H001085,AS29,6,
118,H,H001085,IG04,1,
118,H,W000826,ED,12,
118,H,W000826,FA,9,
118,H,W000826,SO,1,
118,H,W000826,ED02,4,
118,H,W000826,FA06,1,
118,H,W000826,FA14,5,
118,H,C001090,AP,13,
118,H,C001090,AP19,1,
118,H,C001090,AP23,2,
118,H,M001204,BA,19,
118,H,M001204,SM,4,
118,H,M001204,BA09,6,
118,H,M001204,BA10,5,
118,H,M001204,BA16,9,
118,H,M001204,SM21,4,
118,H,M001204,SM27,1,Chairman
118,H,P000605,FA,4,
118,H,P000605,GO,16,
118,H,P000605,IG,14,
118,H,P000605,PW,5,
118,H,P000605,FA17,2,
118,H,P000605,GO05,3,
118,H,P000605,GO06,10,
118,H,P000605,IG04,6,
118,H,P000605,IG06,5,
118,H,P000605,PW05,4,
118,H,P000605,PW13,1,Chairman
118,H,S001199,BU,5,
118,H,S001199,EC,5,
118,H,S001199,ED,10,
118,H,S001199,WM,11,
118,H,S001199,ED02,7,
118,H,S001199,ED13,6,
118,H,S001199,WM03,6,
118,H,S001199,WM04,7,
118,H,S001199,WM05,7,
118,H,L000602,GO,15,
118,H,L000602,SY,14,
118,H,L000602,GO24,8,
118,H,L000602,GO27,4,
118,H,L000602,SY20,2,
118,H,J000302,IF,18,
118,H,J000302,VC,6,
118,H,J000302,IF14,12,
118,H,J000302,IF16,7,
118,H,J000302,IF18,5,Vice Chair
118,H,R000610,AP,19,
118,H,R000610,RU,2,Vice Chair
118,H,R000610,AP04,3,
118,H,R000610,AP06,3,
118,H,R000610,AP10,5,
118,H,R000610,RU04,1,Chair
118,H,T000467,AG,1,Chair
118,H,T000467,ED,3,
118,H,T000467,ED13,2,
118,H,T000467,ED14,2,
118,H,K000376,WM,4,
118,H,K000376,ZT,1,Chair
118,H,K000376,WM02,3,
118,H,K000376,WM05,1,Chairman
118,H,D000530,AS,20,
118,H,D000530,PW,30,
118,H,D000530,AS28,6,
118,H,D000530,AS35,7,
118,H,D000530,PW05,18,
118,H,D000530,PW14,14,
118,H,G000582,II,10,
118,H,G000582,PW,13,
118,H,G000582,II13,8,
118,H,G000582,II24,4,Vice Chair
118,H,G000582,PW02,9,
118,H,G000582,PW07,4,
118,H,G000582,PW13,3,
118,H,A000380,FA,22,
118,H,A000380,SY,16,
118,H,A000380,FA13,5,
118,H,A000380,FA14,6,
118,H,M001223,HM,6,
118,H,M001223,II,16,
118,H,M001223,HM05,1,
118,H,M001223,II06,5,
118,H,M001223,II13,7,
118,H,M000194,AS,19,
118,H,M000194,GO,12,
118,H,M000194,VR,4,
118,H,M000194,AS26,6,
118,H,M000194,AS28,6,
118,H,M000194,GO06,7,
118,H,M000194,GO12,1,Chairwoman
118,H,M000194,VR10,2,
118,H,M000194,VR11,2,
118,H,W000795,AS,2,
118,H,W000795,ED,2,
118,H,W000795,FA,3,
118,H,W000795,AS03,2,
118,H,W000795,AS29,2,
118,H,W000795,ED02,2,
118,H,W000795,FA13,1,Chair
118,H,W000795,FA14,2,
118,H,D000615,IF,11,
118,H,D000615,IF02,4,
118,H,D000615,IF03,1,Chairman
118,H,D000615,IF17,4,
118,H,T000480,BA,17,
118,H,T000480,GO,17,
118,H,T000480,BA20,7,
118,H,T000480,BA21,7,
118,H,T000480,GO12,2,
118,H,T000480,GO24,6,
118,H,N000190,BA,18,
118,H,N000190,BU,2,
118,H,N000190,RU,5,
118,H,N000190,BA04,4,
118,H,N000190,BA20,8,
118,H,N000190,RU02,2,Vice Chair
118,H,C000537,,,
118,H,F000478,FD,10,
118,H,F000478,GO,22,
118,H,F000478,JU,22,
118,H,F000478,GO05,6,
118,H,F000478,GO24,10,
118,H,F000478,GO27,5,
118,H,F000478,JU03,10,
118,H,F000478,JU08,7,
118,H,F000478,JU10,7,
118,H,J000301,AG,11,
118,H,J000301,PW,16,
118,H,J000301,ZS,9,
118,H,J000301,AG16,5,
118,H,J000301,AG22,1,Chairman
118,H,J000301,PW05,9,
118,H,J000301,PW12,8,
118,H,J000301,PW14,9,
118,H,H001086,IF,24,
118,H,H001086,IF14,14,
118,H,H001086,IF16,12,
118,H,H001086,IF17,8,
118,H,B001309,FA,8,
118,H,B001309,GO,18,
118,H,B001309,PW,15,
118,H,B001309,FA13,3,
118,H,B001309,FA17,4,
118,H,B001309,GO12,3,
118,H,B001309,GO24,7,
118,H,B001309,PW05,8,
118,H,B001309,PW12,7,
118,H,B001309,PW14,8,
118,H,F000459,AP,10,
118,H,F000459,SY,10,
118,H,F000459,AP02,10,
118,H,F000459,AP07,4,
118,H,F000459,AP10,1,Chair
118,H,F000459,SY20,5,
118,H,D000616,AG,5,
118,H,D000616,AS,9,
118,H,D000616,AG03,3,
118,H,D000616,AG29,2,
118,H,D000616,AS28,3,
118,H,D000616,AS29,5,
118,H,O000175,BA,27,
118,H,O000175,BA09,7,
118,H,O000175,BA10,9,
118,H,O000175,BA20,13,
118,H,R000612,AG,19,
118,H,R000612,BA,15,
118,H,R000612,AG03,6,
118,H,R000612,AG16,9,
118,H,R000612,AG22,7,
118,H,R000612,BA09,5,Vice Chairman
118,H,R000612,BA20,6,
118,H,R000612,BA21,5,
118,H,G000590,FA,9,
118,H,G000590,HM,1,Chair
118,H,G000590,ZT,4,
118,H,G000590,FA05,3,
118,H,G000590,FA07,2,
118,H,K000392,WM,15,
118,H,K000392,WM01,8,
118,H,K000392,WM04,11,
118,H,K000392,WM05,8,
118,H,C001068,JU,3,
118,H,C001068,PW,4,
118,H,C001068,JU05,10,
118,H,C001068,JU08,4,
118,H,C001068,JU10,2,
118,H,C001068,PW05,1,
118,H,C001068,PW12,10,
118,H,C001068,PW14,9,
118,H,M001224,ED,21,
118,H,M001224,FA,24,
118,H,M001224,JU,19,
118,H,M001224,ED13,8,
118,H,M001224,ED14,8,
118,H,M001224,FA14,7,
118,H,M001224,FA17,8,
118,H,M001224,JU03,8,
118,H,M001224,JU05,11,
118,H,M001224,JU13,3,
118,H,C001120,IF,17,
118,H,C001120,IG,10,
118,H,C001120,IF02,7,
118,H,C001120,IF14,11,
118,H,C001120,IF18,4,
118,H,C001120,IG01,5,
118,H,C001120,IG06,4,
118,H,S001224,FA,26,
118,H,S001224,VR,13,
118,H,S001224,FA07,5,
118,H,S001224,FA14,8,
118,H,S001224,VR09,5,
118,H,S001224,VR11,3,
118,H,F000246,AS,17,
118,H,F000246,GO,14,
118,H,F000246,ZT,6,
118,H,F000246,AS25,7,
118,H,F000246,AS35,3,
118,H,F000246,GO05,1,Chairman
118,H,F000246,GO06,9,
118,H,G000589,AS,29,
118,H,G000589,JU,13,
118,H,G000589,AS03,9,
118,H,G000589,AS25,10,
118,H,G000589,JU03,6,
118,H,G000589,JU05,8,
118,H,E000071,AP,32,
118,H,E000071,SM,8,
118,H,E000071,AP02,9,
118,H,E000071,AP06,6,
118,H,E000071,AP19,8,
118,H,E000071,SM22,4,
118,H,E000071,SM23,3,
118,H,F000468,IF,23,
118,H,F000468,IF03,3,
118,H,F000468,IF16,8,
118,H,L000603,AS,22,
118,H,L000603,HM,15,
118,H,L000603,VR,10,
118,H,L000603,AS26,7,
118,H,L000603,AS35,5,
118,H,L000603,HM08,5,
118,H,L000603,HM11,5,
118,H,L000603,VR03,6,
118,H,L000603,VR09,1,Chairman
118,H,G000553,BA,7,
118,H,G000553,BA09,1,
118,H,G000553,BA20,6,
118,H,G000553,BA21,6,
118,H,M001157,FA,1,Chair
118,H,M001157,HM,2,
118,H,P000048,HM,7,
118,H,P000048,IF,23,
118,H,P000048,HM05,1,Chairman
118,H,P000048,IF03,15,
118,H,P000048,IF16,11,
118,H,P000048,IF18,10,
118,H,G000377,AP,3,
118,H,J000304,AG,20,
118,H,J000304,AS,16,
118,H,J000304,FA,11,
118,H,J000304,IG,13,
118,H,J000304,VC,8,
118,H,J000304,AG16,10,
118,H,J000304,AG29,8,
118,H,J000304,AS26,5,
118,H,J000304,AS28,5,
118,H,J000304,FA13,4,
118,H,J000304,IG02,6,
118,H,J000304,IG06,6,
118,H,W000814,IF,19,
118,H,W000814,SY,3,
118,H,W000814,IF03,12,
118,H,W000814,IF16,8,Vice Chair
118,H,W000814,IF18,6,
118,H,W000814,SY20,2,
118,H,D000594,AG,22,
118,H,D000594,BA,26,
118,H,D000594,AG03,8,
118,H,D000594,AG16,11,
118,H,D000594,BA04,9,Vice Chairman
118,H,D000594,BA10,8,
118,H,D000594,BA20,12,
118,H,E000299,AS,13,
118,H,E000299,JU,13,
118,H,E000299,SO,2,
118,H,E000299,AS02,3,
118,H,E000299,AS03,3,
118,H,E000299,JU01,4,
118,H,E000299,JU10,3,
118,H,S000250,BA,3,
118,H,S000250,GO,10,
118,H,S000250,BA09,2,
118,H,S000250,BA16,3,
118,H,S000250,GO06,5,
118,H,S000250,GO24,1,Chairman
118,H,L000605,JU,19,
118,H,A000375,BU,1,Chair
118,H,A000375,EC,2,
118,H,A000375,WM,8,
118,H,A000375,WM04,4,
118,H,A000375,WM05,3,
118,H,C001091,FA,6,
118,H,C001091,IG,3,
118,H,C001091,FA05,5,
118,H,C001091,FA07,1,
118,H,C001091,IG01,2,
118,H,C001091,IG02,2,
118,H,R000614,BU,12,
118,H,R000614,JU,7,
118,H,R000614,RU,6,
118,H,R000614,JU01,4,
118,H,R000614,JU10,1,Chairman
118,H,R000614,RU02,4,
118,H,N000026,JU,15,
118,H,N000026,PW,18,
118,H,N000026,JU01,7,
118,H,N000026,JU08,3,
118,H,N000026,PW12,10,
118,H,N000026,PW14,1,Chairman
118,H,G000594,AP,22,
118,H,G000594,HM,10,
118,H,G000594,AP18,4,
118,H,G000594,AP19,6,
118,H,G000594,AP20,4,
118,H,G000594,HM05,3,
118,H,G000594,HM11,4,
118,H,V000134,SM,5,
118,H,V000134,WM,22,
118,H,V000134,SM24,1,Chairman
118,H,V000134,SM27,3,
118,H,V000134,WM05,9,
118,H,V000134,WM06,6,
118,H,W000816,BA,9,
118,H,W000816,SM,1,Chair
118,H,W000816,BA10,3,
118,H,W000816,BA20,4,
118,H,B001248,BU,6,
118,H,B001248,IF,2,
118,H,B001248,RU,1,Chair
118,H,B001248,IF02,2,
118,H,B001248,IF03,2,
118,H,B001248,IF14,2,
118,H,B001248,RU02,3,
118,H,B001248,RU04,3,
118,H,C001115,AP,24,
118,H,C001115,GO,7,
118,H,C001115,VC,5,
118,H,C001115,AP06,4,
118,H,C001115,AP15,6,
118,H,C001115,AP23,6,
118,H,C001063,AP,9,
118,H,C001063,AP02,4,
118,H,C001063,AP15,1,
118,H,C001063,AP18,4,
118,H,G000587,BA,19,
118,H,G000587,FD,7,
118,H,G000587,BA04,6,
118,H,G000587,BA09,4,
118,H,C001130,AG,18,
118,H,C001130,FD,9,
118,H,C001130,GO,17,
118,H,C001130,AG03,5,
118,H,C001130,AG16,5,
118,H,C001130,AG22,10,
118,H,C001130,GO24,9,
118,H,C001130,GO27,5,
118,H,C001051,AP,6,
118,H,C001051,AP02,5,
118,H,C001051,AP18,1,Chair
118,H,C001051,AP19,3,
118,H,A000376,FA,11,
118,H,A000376,PW,15,
118,H,A000376,FA16,3,
118,H,A000376,FA17,3,
118,H,A000376,PW05,7,
118,H,A000376,PW12,14,
118,H,V000131,AS,27,
118,H,V000131,IF,14,
118,H,V000131,AS03,8,
118,H,V000131,AS29,8,
118,H,V000131,IF03,6,
118,H,V000131,IF16,3,
118,H,G000581,BA,14,
118,H,G000581,BA10,2,
118,H,G000581,BA16,6,
118,H,C001131,AG,20,
118,H,C001131,GO,16,
118,H,C001131,AG03,7,
118,H,C001131,AG22,8,
118,H,C001131,GO24,4,
118,H,C001131,GO27,3,
118,H,B001291,PW,6,
118,H,B001291,SY,4,
118,H,B001291,PW02,4,
118,H,B001291,PW07,2,
118,H,B001291,PW14,2,
118,H,B001291,SY16,1,Chairman
118,H,B001291,SY21,2,
118,H,D000399,BU,7,
118,H,D000399,IT,5,
118,H,D000399,WM,2,
118,H,D000399,WM02,1,
118,H,D000399,WM05,2,
118,H,H001095,II,21,
118,H,H001095,JU,21,
118,H,H001095,SM,13,
118,H,H001095,II06,12,Vice Chair
118,H,H001095,II15,3,
118,H,H001095,JU01,9,
118,H,H001095,JU10,6,
118,H,H001095,SM21,1,Chairman
118,H,H001095,SM24,5,
118,H,M001213,BU,13,
118,H,M001213,WM,20,
118,H,M001213,WM01,5,
118,H,M001213,WM02,10,
118,H,M001213,WM03,4,
118,H,M001228,PW,33,
118,H,M001228,SM,15,
118,H,M001228,PW02,17,
118,H,M001228,PW12,24,
118,H,M001228,PW13,8,
118,H,M001228,SM21,6,
118,H,M001228,SM23,6,
118,H,C001114,IF,14,
118,H,C001114,II,13,
118,H,C001114,IF03,9,Vice Chair
118,H,C001114,IF16,6,
118,H,C001114,II06,8,
118,H,C001114,II10,6,Vice Chair
118,H,O000086,ED,11,
118,H,O000086,PW,20,
118,H,O000086,ED13,1,Chair
118,H,O000086,ED14,3,
118,H,O000086,PW02,10,
118,H,O000086,PW05,12,
118,H,O000086,PW12,12,
118,H,W000804,AS,5,
118,H,W000804,II,3,
118,H,W000804,ZS,2,
118,H,W000804,AS25,1,Chairman
118,H,W000804,AS28,2,
118,H,W000804,II06,3,
118,H,W000804,II13,2,
118,H,K000399,AS,23,
118,H,K000399,II,19,
118,H,K000399,VR,14,
118,H,K000399,AS03,7,
118,H,K000399,AS28,7,
118,H,K000399,AS35,6,
118,H,K000399,II10,8,
118,H,K000399,II13,11,Vice Chair
118,H,K000399,VR03,7,
118,H,K000399,VR08,1,Chairwoman
118,H,S000185,BU,13,
118,H,S000185,ED,1,
118,H,M001227,AS,23,
118,H,M001227,SY,15,
118,H,M001227,AS26,6,
118,H,M001227,AS28,7,
118,H,M001227,SY16,5,
118,H,G000595,BU,9,
118,H,G000595,ED,12,
118,H,G000595,ED02,1,Chair
118,H,G000595,ED13,7,
118,H,C001118,AP,18,
118,H,C001118,BU,8,
118,H,C001118,JU,12,
118,H,C001118,ZS,13,
118,H,C001118,AP01,6,
118,H,C001118,AP19,4,
118,H,C001118,AP20,6,
118,H,C001118,JU03,5,
118,H,C001118,JU05,7,
118,H,C001118,JU13,1,Chairman
118,H,S001209,AG,5,
118,H,S001209,IG,11,
118,H,S001209,AG14,1,
118,H,S001209,AG29,2,
118,H,S001209,IG04,4,
118,H,S001209,IG06,4,
118,H,B001292,EC,7,
118,H,B001292,WM,13,
118,H,B001292,WM01,4,
118,H,B001292,WM04,5,
118,H,B001292,WM05,8,
118,H,G000568,HA,3,
118,H,G000568,IF,5,
118,H,G000568,JP,2,
118,H,G000568,HA06,2,
118,H,G000568,IF02,1,Chairman
118,H,G000568,IF03,5,
118,H,G000568,IF14,4,
118,H,W000825,AP,23,
118,H,W000825,BU,9,
118,H,W000825,AP20,6,
118,H,W000825,AP24,2,
118,H,C001078,FA,3,
118,H,C001078,FD,5,
118,H,C001078,GO,4,
118,H,C001078,FA05,3,
118,H,C001078,FA13,3,
118,H,C001078,GO12,1,
118,H,C001078,GO24,5,
118,H,P000610,FD,1,
118,H,P000610,IG,7,
118,H,P000610,IG04,3,
118,H,P000610,IG06,1,
118,H,B001318,BU,12,
118,H,B001318,JU,17,
118,H,B001318,JU05,12,
118,H,B001318,JU10,5,
118,H,D000617,WM,9,
118,H,D000617,WM04,4,
118,H,D000617,WM05,4,
118,H,D000617,WM06,3,
118,H,L000560,PW,1,
118,H,G000600,AG,12,
118,H,G000600,SM,5,
118,H,G000600,AG15,2,
118,H,G000600,AG22,5,
118,H,G000600,SM21,1,
118,H,G000600,SM24,2,
118,H,N000189,AP,15,
118,H,N000189,ZS,5,
118,H,N000189,AP01,4,
118,H,N000189,AP10,4,
118,H,N000189,AP15,4,
118,H,M001159,IF,1,Chair
118,H,K000381,AP,12,
118,H,K000381,HA,3,
118,H,K000381,JP,5,
118,H,K000381,AP02,5,
118,H,K000381,AP06,3,
118,H,K000381,AP10,6,
118,H,K000381,HA06,2,
118,H,K000381,HA27,1,
118,H,J000298,ED,11,
118,H,J000298,JU,7,
118,H,J000298,ED02,6,
118,H,J000298,ED13,3,
118,H,J000298,JU01,1,
118,H,J000298,JU05,5,
118,H,S001216,IF,21,
118,H,S001216,IF03,8,
118,H,S001216,IF14,11,
118,H,S000510,AS,1,
118,H,S001159,AS,16,
118,H,S001159,PW,21,
118,H,S001159,AS02,4,
118,H,S001159,AS03,4,
118,H,S001159,PW12,4,
118,H,S001159,PW14,6,
118,H,S001213,BA,16,
118,H,S001213,HA,1,Chair
118,H,S001213,JL,1,Vice Chair
118,H,S001213,JP,1,Chair
118,H,S001213,BA16,8,
118,H,S001213,BA21,6,
118,H,P000607,AP,15,
118,H,P000607,AP07,4,
118,H,P000607,AP23,3,
118,H,V000135,AG,27,
118,H,V000135,PW,26,
118,H,V000135,VR,9,
118,H,V000135,AG03,10,
118,H,V000135,AG29,11,
118,H,V000135,PW02,12,
118,H,V000135,PW12,18,
118,H,V000135,PW13,6,
118,H,V000135,VR03,5,
118,H,V000135,VR10,1,Chairman
118,H,M001160,EC,9,
118,H,M001160,WM,11,
118,H,M001160,WM01,3,
118,H,M001160,WM03,3,
118,H,M001160,WM05,5,
118,H,F000471,BA,23,
118,H,F000471,JU,10,
118,H,F000471,BA04,5,
118,H,F000471,BA20,9,
118,H,F000471,JU03,3,
118,H,F000471,JU05,5,
118,H,G000576,BU,4,
118,H,G000576,ED,5,
118,H,G000576,GO,6,
118,H,G000576,ED10,2,
118,H,G000576,ED13,3,
118,H,G000576,GO06,1,Chairman
118,H,G000576,GO27,4,
118,H,T000165,II,14,
118,H,T000165,JU,5,
118,H,T000165,II06,9,
118,H,T000165,II10,1,Chairman
118,H,T000165,JU01,3,
118,H,T000165,JU08,2,
118,H,W000829,,,
118,H,M001205,WM,13,
118,H,M001205,WM02,7,
118,H,M001205,WM04,6,
118,H,M001195,BA,13,
118,H,M001195,BA09,4,
118,H,M001195,BA16,7,
118,H,H001096,FD,8,
118,H,H001096,II,25,
118,H,H001096,JU,18,
118,H,H001096,II13,14,
118,H,H001096,II24,1,Chair
118,H,H001096,JU05,10,
118,H,H001096,JU10,5,
119,H,B001323,II,22,
119,H,B001323,PW,24,
119,H,B001323,SY,21,
119,H,B001323,II06,13,Vice Chair
119,H,B001323,II15,5,
119,H,B001323,PW05,13,
119,H,B001323,PW07,5,
119,H,B001323,PW14,13,
119,H,B001323,SY18,5,
119,H,B001323,SY20,8,
119,H,B001323,SY21,5,
119,H,M001212,AG,15,
119,H,M001212,JU,13,
119,H,M001212,AG15,2,Vice Chair
119,H,M001212,AG16,7,
119,H,M001212,AG29,9,
119,H,M001212,JU01,7,
119,H,M001212,JU08,4,
119,H,M001212,JU13,2,
119,H,F000481,AG,19,
119,H,F000481,PW,30,
119,H,F000481,AG03,8,
119,H,F000481,AG22,8,
119,H,F000481,PW02,8,
119,H,F000481,PW12,18,
119,H,F000481,PW13,4,
119,H,R000575,AS,1,Chair
119,H,A000055,AP,3,
119,H,A000055,AP01,2,
119,H,A000055,AP02,4,
119,H,A000055,AP07,1,Chair
119,H,S001220,AP,33,
119,H,S001220,HM,8,
119,H,S001220,AP19,7,Vice Chair
119,H,S001220,AP20,9,
119,H,S001220,AP24,3,
119,H,S001220,HM09,2,
119,H,S001220,HM12,1,Chairman
119,H,P000609,GO,8,
119,H,P000609,IF,7,
119,H,P000609,GO05,2,
119,H,P000609,GO24,3,
119,H,P000609,IF02,3,
119,H,P000609,IF03,3,
119,H,P000609,IF18,1,Chair
119,H,S001185,HA,2,
119,H,S001185,JP,5,
119,H,S001185,WM,7,
119,H,S001185,HA08,1,
119,H,S001185,WM01,4,
119,H,S001185,WM04,5,
119,H,S001185,WM06,1,
119,H,C001087,AG,4,
119,H,C001087,IG,1,Chairman
119,H,C001087,PW,2,Vice Chair
119,H,C001087,AG16,3,
119,H,C001087,PW02,2,
119,H,C001087,PW12,2,
119,H,H001072,BA,1,Chair
119,H,H001072,IG,7,
119,H,H001072,IG02,4,
119,H,H001072,IG06,3,
119,H,W000809,AP,8,
119,H,W000809,AP02,3,
119,H,W000809,AP20,1,Chair
119,H,W000809,AP23,2,
119,H,W000821,II,1,Chair
119,H,W000821,PW,9,
119,H,W000821,II24,2,
119,H,W000821,PW02,6,
119,H,W000821,PW12,7,
119,H,W000821,PW14,4,
119,H,R000600,FA,13,
119,H,R000600,II,5,
119,H,R000600,VR,2,
119,H,R000600,FA05,4,
119,H,R000600,FA16,5,
119,H,R000600,II13,4,
119,H,R000600,II24,3,
119,H,R000600,VR08,2,
119,H,R000600,VR09,2,
119,H,S001183,EC,1,Chairman
119,H,S001183,WM,5,
119,H,S001183,WM05,2,
119,H,S001183,WM06,1,Chair
119,H,C001132,GO,22,
119,H,C001132,HM,10,
119,H,C001132,GO06,7,
119,H,C001132,GO12,4,
119,H,C001132,HM07,2,
119,H,C001132,HM11,3,
119,H,A000381,GO,15,
119,H,A000381,II,12,
119,H,A000381,GO05,2,
119,H,A000381,GO12,4,
119,H,A000381,II06,1,
119,H,A000381,II15,2,
119,H,S001211,FA,10,
119,H,S001211,PW,13,
119,H,S001211,ZS,9,
119,H,S001211,FA07,4,
119,H,S001211,PW05,16,
119,H,S001211,PW12,21,
119,H,S001211,PW13,1,
119,H,B001302,GO,11,
119,H,B001302,JU,3,
119,H,B001302,GO06,4,
119,H,B001302,GO33,3,
119,H,B001302,JU01,2,
119,H,B001302,JU08,1,Chair
119,H,C001133,AP,29,
119,H,C001133,VR,9,
119,H,C001133,AP04,4,
119,H,C001133,AP15,7,Vice Chair
119,H,C001133,AP20,6,
119,H,C001133,VR08,3,
119,H,C001133,VR10,2,
119,H,G000606,ED,16,
119,H,G000606,II,16,
119,H,G000606,ED13,10,
119,H,G000606,ED14,7,
119,H,G000606,II06,10,
119,H,G000606,II24,5,
119,H,H001098,AS,30,
119,H,H001098,VR,12,
119,H,H001098,AS25,10,
119,H,H001098,AS26,9,
119,H,H001098,AS29,9,
119,H,H001098,VR03,6,
119,H,H001098,VR10,3,
119,H,G000565,GO,4,
119,H,G000565,II,4,
119,H,G000565,GO27,2,
119,H,G000565,GO33,2,
119,H,G000565,II06,3,
119,H,G000565,II15,1,Chair
119,H,H001068,II,1,
119,H,H001068,PW,8,
119,H,H001068,II06,7,
119,H,H001068,PW02,3,
119,H,H001068,PW12,4,
119,H,K000401,,,
119,H,T000460,WM,3,
119,H,T000460,WM02,2,
119,H,T000460,WM05,1,
119,H,M001177,BU,3,
119,H,M001177,II,3,
119,H,M001177,JU,4,
119,H,M001177,II10,2,
119,H,M001177,II13,3,
119,H,M001177,JU01,1,Chair
119,H,M001177,JU10,2,
119,H,B001287,FA,4,
119,H,B001287,IG,6,
119,H,B001287,FA05,1,
119,H,B001287,FA19,2,
119,H,B001287,IG02,3,
119,H,B001287,IG06,2,
119,H,M001163,IF,4,
119,H,M001163,IF03,7,
119,H,M001163,IF16,1,
119,H,G000559,AS,3,
119,H,G000559,PW,4,
119,H,G000559,AS03,1,
119,H,G000559,AS29,2,
119,H,G000559,PW02,2,
119,H,G000559,PW07,5,
119,H,G000559,PW12,2,
119,H,G000559,PW13,5,
119,H,H001090,AP,19,
119,H,H001090,AP06,3,
119,H,H001090,AP07,6,
119,H,D000623,ED,7,
119,H,D000623,PW,11,
119,H,D000623,SO,1,
119,H,D000623,ED02,1,
119,H,D000623,ED13,8,
119,H,D000623,PW02,10,
119,H,D000623,PW05,8,
119,H,D000623,PW12,6,
119,H,D000623,PW14,13,
119,H,P000197,,,
119,H,S001231,GO,17,
119,H,S001231,SM,9,
119,H,S001231,GO27,4,
119,H,S001231,GO33,3,
119,H,S001231,SM22,2,
119,H,S001231,SM24,4,
119,H,G000605,AG,17,
119,H,G000605,II,14,
119,H,G000605,AG15,4,
119,H,G000605,AG22,6,
119,H,G000605,AG29,4,
119,H,G000605,II13,8,
119,H,S001193,HM,2,
119,H,S001193,JU,6,
119,H,S001193,QJ,1,
119,H,S001193,HM08,1,
119,H,S001193,JU03,6,
119,H,S001193,JU08,5,
119,H,M001225,IF,22,
119,H,M001225,IF02,7,
119,H,M001225,IF03,4,
119,H,M001225,IF17,5,
119,H,L000607,BA,24,
119,H,L000607,BA09,5,
119,H,L000607,BA10,8,
119,H,L000607,BA21,9,
119,H,K000389,AS,7,
119,H,K000389,GO,5,
119,H,K000389,ZS,1,
119,H,K000389,AS28,3,
119,H,K000389,AS35,1,
119,H,K000389,GO05,4,
119,H,K000389,GO12,2,
119,H,L000397,JU,3,
119,H,L000397,SY,1,
119,H,L000397,JU01,8,
119,H,L000397,JU03,2,
119,H,L000397,JU05,5,
119,H,P000613,BU,5,
119,H,P000613,WM,15,
119,H,P000613,WM04,2,
119,H,F000480,HM,16,
119,H,F000480,PW,21,
119,H,F000480,SY,13,
119,H,F000480,HM08,5,
119,H,F000480,PW02,10,
119,H,F000480,PW12,16,
119,H,F000480,PW14,12,
119,H,F000480,SY15,4,
119,H,F000480,SY16,5,
119,H,C001059,AG,3,
119,H,C001059,FA,14,
119,H,C001059,AG15,2,
119,H,C001059,AG29,1,
119,H,C001059,FA14,3,
119,H,V000129,AP,13,
119,H,V000129,JL,2,
119,H,V000129,AP01,3,
119,H,V000129,AP02,10,
119,H,V000129,AP24,1,Chair
119,H,O000019,BU,14,
119,H,O000019,IF,19,
119,H,O000019,SY,5,
119,H,O000019,IF14,11,
119,H,O000019,IF16,11,
119,H,O000019,IF17,5,
119,H,O000019,SY15,1,Chair
119,H,C001112,AG,25,
119,H,C001112,AS,6,
119,H,C001112,PW,12,
119,H,C001112,AS25,3,
119,H,C001112,AS29,4,
119,H,C001112,PW05,15,
119,H,C001112,PW07,1,
119,H,C001112,PW12,20,
119,H,R000599,IF,8,
119,H,R000599,IF14,2,
119,H,R000599,IF16,4,
119,H,R000599,IF18,3,
119,H,B001285,II,19,
119,H,B001285,PW,9,
119,H,B001285,VR,2,
119,H,B001285,II13,11,
119,H,B001285,PW02,9,
119,H,B001285,PW05,6,
119,H,B001285,PW12,5,
119,H,B001285,VR03,1,
119,H,W000830,AS,23,
119,H,W000830,SY,13,
119,H,W000830,AS28,7,
119,H,W000830,AS29,6,
119,H,W000830,AS35,7,
119,H,W000830,SY16,3,
119,H,C001080,BU,13,
119,H,C001080,WM,9,
119,H,C001080,WM02,3,
119,H,C001080,WM03,2,
119,H,C001080,WM06,2,
119,H,R000620,II,15,
119,H,R000620,SY,10,
119,H,R000620,II06,5,
119,H,R000620,II13,9,
119,H,R000620,SY15,3,
119,H,R000620,SY21,3,
119,H,F000483,PW,28,
119,H,F000483,SY,14,
119,H,F000483,PW02,7,
119,H,F000483,PW12,16,
119,H,F000483,PW13,7,
119,H,F000483,PW14,12,
119,H,F000483,SY20,3,
119,H,C001123,AS,19,
119,H,C001123,SM,5,
119,H,C001123,AS02,5,
119,H,C001123,AS26,6,
119,H,C001123,SM23,1,
119,H,C001123,SM24,2,
119,H,S000344,BA,3,
119,H,S000344,FA,2,
119,H,S000344,BA16,1,
